Concept,MoodTag1,MoodTag2,Semantic1,Semantic2,Semantic3,Semantic4,Semantic5
tricholoma_venenata,sad,scared,tricholoma_vaccinum,cortinarius_subfoetidus,pholiota_flammans,gymnopilus_validipes,basidiomycete
trichomanes,joyful,interesting,todea,phlebodium,gracula,cebuella,cnicus
trichophaga,sad,scared,passer,kingdom,animal_group,biological_group,phthirius
trifoliolate_leaf,surprising,admirable,bipinnate_leaf,pinnate_leaf,palmate_leaf,odd-pinnate_leaf,even-pinnate_leaf
triga,sad,scared,diodon,arius,luvarus,gasterosteus,dasyatis
trimmer,surprising,admirable,leiden_jar,bypass_condenser,array,colt,free-reed_instrument
trio,joyful,interesting,set,pair,range,case,band
trionychidae,sad,scared,kinosternidae,anguidae,passer,kingdom,animal_group
trionyx,sad,scared,passer,kingdom,animal_group,biological_group,rhynchoelaps
triple,sad,scared,double,quadruple,hypothesis,unit,assumption
triple_cream,surprising,admirable,limburger,liederkranz,double_gloucester,double_cream,rye_bread
triple_crown,joyful,interesting,high_status,eminence,standing,subordinateness,repute
trisaccharide,joyful,interesting,glucose,disaccharide,oligosaccharide,tetrasaccharide,glucosamine
tristan,joyful,interesting,dracula,hero,dream,eden,invention
triumphal_arch,sad,scared,broken_arch,skew_arch,tudor_arch,prison,chamber
troglodyte,sad,scared,passer,kingdom,animal_group,biological_group,centrocercus
trogon,surprising,admirable,hominid,primate,fetus,ibis,common_brant_goose
trogoniformes,sad,scared,polymastigina,nematocera,ornithischia,chelonethida,aepyorniformes
trombicula,sad,scared,passer,kingdom,animal_group,biological_group,phthirius
trompe_l'oeil,sad,scared,fake,duplicate,cameo,anaglyph,artificial_flower
trophobiosis,sad,scared,mutuality,parasitism,consonant,fir,accumulation
tropical_prawn,surprising,admirable,fish_louse,whale_louse,tadpole_shrimp,swimming_crab,stomatopod
troposphere,surprising,admirable,seam,vertex,ore_bed,buffer_zone,rock_bottom
trouper,sad,scared,giver,messiah,savior,master,slattern
trouser_cuff,sad,scared,mule,costume,protective_garment,military_uniform,vestment
troy,sad,scared,earned_run_average,yardstick,small_change,gauge,million
trudge,sad,scared,break,march,drive,wilt,wound
trudger,surprising,admirable,swaggerer,wheeler,visiting_fireman,sightseer,cannon_fodder
true_bug,sad,scared,backswimmer,invertebrate,arachnid,booklouse,citrophilous_mealybug
true_slime_mold,sad,scared,smut,fungus,bunt,pink_disease_fungus,boil_smut
trundle_bed,sad,scared,lower_berth,bunk,plank-bed,lever,bus
trust_fund,joyful,interesting,bawbee,nickel,eurocurrency,fiat_money,new_penny
tsoris,sad,scared,anguish,distress,suffering,heartlessness,panic
tsuris,sad,scared,the_devil,trouble,struggle,weightlift,war
tub_gurnard,surprising,admirable,vermillion_rockfish,plumed_scorpionfish,painted_greenling,spanish_grunt,winter_flounder
tub-thumper,surprising,admirable,attester,lisper,conversationalist,voicer,poet
tubeless,sad,scared,rabato,clerical_collar,cummerbund,eton_collar,lever
tuberculin_test,sad,scared,complement_fixation_test,dick_test,agglutination_test,schick_test,shot
tuck_shop,surprising,admirable,signboard,emergency_room,core,temple,hospital_room
tudor_arch,sad,scared,broken_arch,triumphal_arch,skew_arch,prison,chamber
tudor_architecture,sad,scared,victorian_architecture,hypothesis,unit,assumption,double
tuille,sad,scared,cuisse,shield,protective_covering,mule,costume
tularemia,interesting,joyful,pullorum_disease,hog_cholera,psittacosis,myxomatosis,foot-and-mouth_disease
tulip_bed,sad,scared,pasture,herb_garden,lair,wilderness,orphan_site
tulostoma,sad,scared,scleroderma,clathrus,ozonium,entoloma,phytophthora
tumblebug,sad,scared,dutch-elm_beetle,boll_weevil,blister_beetle,ground_beetle,tiger_beetle
tumbler,sad,scared,bumper,bus,lever,projectile,ride
tumor_virus,surprising,admirable,infectious_agent,agent,rhizopod,bacteria,pathogen
tundra_swan,sad,scared,bird,night_heron,striped_button_quail,wild_duck,thick-billed_murre
turbellaria,joyful,interesting,polychaeta,tentaculata,copepoda,acnidosporidia,cestoda
turdus,sad,scared,passer,kingdom,animal_group,biological_group,centrocercus
turkey,sad,scared,breakdown,downfall,defeat,spill,bang
turkish_towel,sad,scared,sackcloth,tarpaulin,irregular,costume,protective_garment
turn-on,joyful,interesting,business,joy,grief,positive_stimulus,confirmation
turnicidae,sad,scared,hydrobatidae,bird_family,paradisaeidae,eurylaimidae,spheniscidae
turnix,sad,scared,passer,kingdom,animal_group,biological_group,centrocercus
turnoff,sad,scared,negative_stimulus,irritant,burden,plague,abatable_nuisance
turreae,surprising,admirable,pipal,composite,fever_tree,california_nutmeg,manila_tamarind
turtleneck,surprising,admirable,jersey,sack,handwear,change,durables
turtleneck_collar,surprising,admirable,choker,opening,colt,handwear,king
tushery,sad,scared,lyric,epistle_to_the_hebrews,well,mapquest,trojan
tutankhamen,surprising,admirable,frederick_i,george,catherine_i,edward,darius_iii
tweedledum_and_tweedledee,sad,scared,bunch,stack,aorist,alphabet_soup,jungle
twelfthtide,joyful,interesting,season,lammastide,michaelmastide,eastertide,tet
twenty-two,surprising,admirable,colt,optical_instrument,instrument,free-reed_instrument,indicator
twiddler,surprising,admirable,cannon_fodder,ally,brick,poet,worthy
twin_bill,sad,scared,exhibition_game,chicken,test_match,dogfight,championship
twinge,sad,scared,pain,somesthesia,temperature,relish,sensation
two-step,sad,scared,rumba,folk_dancing,merrymaking,steal,bust
tyche,joyful,interesting,venus,fortuna,uma,aglaia,hygeia
tylenchus,sad,scared,hirudo,passer,kingdom,animal_group,biological_group
tympanites,sad,scared,ailment,pathological_state,disorder,mental_disorder,ill_health
type_family,joyful,interesting,check_mark,doctor_of_osteopathy,doctor_of_education,first,doctor's_degree
type_genus,sad,scared,passer,kingdom,animal_group,biological_group,scleroderma
typewriter_font,sad,scared,master_of_arts,associate_in_nursing,master_of_theology,bachelor_of_arts_in_nursing,master_of_arts_in_teaching
typewriter_paper,joyful,interesting,linen,vellum,bond,waste,mineral
typha,joyful,interesting,burmannia,anoectochilus,gracula,cebuella,cnicus
tyrothricin,sad,scared,isoniazid,sulfadiazine,kanamycin,dicloxacillin,cycloserine
ugly_duckling,surprising,admirable,rare_bird,jekyll_and_hyde,cannon_fodder,ally,brick
ull,joyful,interesting,venus,fortuna,uma,teaching,belief
ullage,sad,scared,million,battalion,little,flood,split
ulteriority,joyful,interesting,nonuniformity,invaluableness,suitability,note,good
ultracentrifugation,surprising,admirable,phenomenon,foreplay,perversion,reaction,lode
ultrasuede,sad,scared,sackcloth,tarpaulin,stockinet,turkish_towel,acrylic
uma,interesting,joyful,belief,venus,fortuna,idea,faculty
unabridged_dictionary,surprising,admirable,dialect_atlas,blue_book,grimoire,etymological_dictionary,oxford_english_dictionary
unacceptability,sad,scared,inadmissibility,impermissibility,immateriality,worse,fraudulence
unaffectedness,joyful,interesting,naturalization,sincerity,nonuniformity,invaluableness,suitability
unanimity,joyful,interesting,agreement,comity_of_nations,mollification,prosperity,embarrassment
unapproachability,sad,scared,introversion,disposition,aplomb,sociability,unemotionality
unbecomingness,joyful,interesting,gaminess,political_incorrectness,manner,bearing,seemliness
unbreakableness,sad,scared,incompressibility,downiness,impermeability,sliminess,retentiveness
unceremoniousness,joyful,interesting,casualness,informality,manner,bearing,seemliness
uncertainty_principle,joyful,interesting,neo-lamarckism,consumerism,liberalism,gestalt_psychology,mendelism
uncial,joyful,interesting,virus,spelling,pardon,statement,pas
uncleanliness,sad,scared,slovenliness,disarray,untidiness,sociability,unemotionality
uncommonness,joyful,interesting,oddity,outlandishness,extraordinariness,unusualness,eeriness
uncompahgre_peak,surprising,admirable,ararat,hiding_place,lie,wilson,illimani
uncongeniality,sad,scared,unneighborliness,unfriendliness,inhospitableness,misanthropy,virulence
undecylenic_acid,joyful,interesting,vitriol,succinic_acid,valeric_acid,selenic_acid,picric_acid
underachievement,joyful,interesting,overachievement,performance,success,hit,advent
underachiever,sad,scared,auditor,undergraduate,lowerclassman,master,slattern
undercharge,sad,scared,explosive_mixture,explosive_compound,fir,pu,collagen
underdevelopment,sad,scared,hardening,peeing,sea,atmospheric_phenomenon,electrical_phenomenon
underexposure,sad,scared,influence,causing,sending,fomentation,eviction
undernourishment,sad,scared,bulimia,ischemic_anoxia,anemic_hypoxia,polydipsia,hypoxic_hypoxia
underpart,disgusting,sad,bone,cock,trap,base,necessity
underpayment,joyful,interesting,rendering,administration,obedience,disobedience,issus
underperformer,joyful,interesting,commodity_brokerage,law_firm,the_city,law_enforcement_agency,consortium
underproduction,sad,scared,name,vengeance,strife,corporal_punishment,retaliation
undershrub,sad,scared,common_mullein,everlasting,plant,roman_wormwood,mallow
undertow,sad,scared,heartlessness,panic,pang,dissatisfaction,indifference
undesirability,joyful,interesting,drawback,nonuniformity,invaluableness,suitability,note
undulation,sad,scared,fountain,spill,breakdown,bang,downfall
unearned_run,sad,scared,acrobatic_stunt,stunt,earned_run,break,forgiveness
unemployed_people,sad,scared,uninitiate,center,lobby,demimonde,unconfessed
unemployed_person,sad,scared,daydreamer,sluggard,loon,straggler,deadhead
unenlightenment,angry,sad,zu,unit,food,imagination,opinion
ungraciousness,joyful,interesting,impoliteness,crust,abruptness,incivility,contempt
unilateral_contract,sad,scared,misrepresentation,incrimination,proposition,charge,rib
unilateralist,sad,scared,dogmatist,bigot,homophobe,pro-lifer,backslapper
unimportance,sad,scared,joke,inconsequence,inessentiality,matter,demerit
uninitiate,sad,scared,center,lobby,demimonde,unconfessed,homeless
unintelligibility,joyful,interesting,impenetrability,equivocation,ambiguity,nonuniformity,invaluableness
universal_set,sad,scared,open_interval,salvation,immateriality,worse,mistreatment
universalism,sad,scared,hinayanism,docetism,quakerism,ethicism,descriptivism
unknowingness,sad,scared,unconsciousness,coma,perplexity,hepatic_coma,trance
unknown_quantity,joyful,interesting,releasing_factor,emanation,rise,improvement,victory
unmalleability,sad,scared,coldness,cool,might,hunger,yellow
unneighborliness,sad,scared,unfriendliness,uncongeniality,inhospitableness,misanthropy,virulence
unnoticeableness,joyful,interesting,inconspicuousness,luminosity,touch,walk,tendency
unobtrusiveness,sad,scared,invisibility,coldness,cool,might,hunger
unorthodoxy,joyful,interesting,nonuniformity,invaluableness,suitability,note,good
unperceptiveness,joyful,interesting,unkindness,nonuniformity,invaluableness,suitability,note
unpermissiveness,sad,scared,severity,puritanism,disposition,aplomb,sociability
unpleasingness,sad,scared,ugliness,leer,blemish,scratch,impression
unpopularity,joyful,interesting,nonuniformity,invaluableness,suitability,note,good
unpretentiousness,sad,scared,spontaneity,immateriality,worse,fraudulence,tediousness
unproductiveness,sad,scared,immateriality,worse,fraudulence,tediousness,malevolence
unrelatedness,sad,scared,consonant,fir,accumulation,fine,pu
unresponsiveness,sad,scared,immateriality,worse,fraudulence,tediousness,malevolence
unseasonableness,sad,scared,haste,forwardness,tardiness,punctuality,pastness
unselfconsciousness,interesting,joyful,curiosity,consciousness,mystery,concern,fret
unselfishness,sad,scared,charitableness,immateriality,worse,fraudulence,tediousness
unsolvability,sad,scared,might,hunger,yellow,coldness,taste_property
unspoken_accusation,sad,scared,insinuation,incrimination,charge,misrepresentation,proposition
unusualness,joyful,interesting,oddity,outlandishness,extraordinariness,eeriness,uncommonness
unwariness,sad,scared,lightheadedness,thriftlessness,carelessness,laxness,inattentiveness
unwritten_law,joyful,interesting,custom,outrage,habit,habitude,practice
upanishad,joyful,interesting,pardon,statement,pas,section,derivative_instrument
upbraider,surprising,admirable,cannon_fodder,ally,brick,poet,worthy
upland_white_aster,sad,scared,everlasting,common_mullein,plant,cudweed,helleborine
upper_berth,surprising,admirable,crib,chair_of_state,booth,double_bed,marriage_bed
uppityness,sad,scared,presumption,audacity,competitiveness,sociability,unemotionality
uprightness,joyful,interesting,nobility,honesty,right,justice,righteousness
upsetter,surprising,admirable,walloper,comer,zaharias,front-runner,chess_master
uranium_ore,joyful,interesting,magnetite,dressed_ore,mineral,pollucite,morganite
urban_renewal,joyful,interesting,refreshment,correctional_rehabilitation,care,degradation,dismissal
uredinales,sad,scared,moniliales,tremellales,ustilaginales,polymastigina,nematocera
uria,sad,scared,passer,kingdom,animal_group,biological_group,centrocercus
urtica,joyful,interesting,cnicus,ceratophyllum,arnoseris,marrubium,dimocarpus
use_immunity,sad,scared,slaughter,murder,break,wilt,wound
ustilaginales,sad,scared,moniliales,tremellales,uredinales,polymastigina,nematocera
ustilaginoidea,sad,scared,scleroderma,clathrus,ozonium,entoloma,phytophthora
usualness,sad,scared,expectedness,immateriality,worse,fraudulence,tediousness
usurer,surprising,admirable,pervert,juda,industrialist,fondler,fetishist
usury,joyful,interesting,regular_payment,social_welfare,gift,acquisition,purchase
utilizer,surprising,admirable,drunkard,sipper,prodigal,cannon_fodder,ally
utnapishtim,joyful,interesting,venus,fortuna,uma,teaching,belief
uveoscleral_pathway,surprising,admirable,socket,lacrimal_vein,popliteal_vein,scleral_veins,gastroomental_vein
uxoriousness,joyful,interesting,affectionateness,tenderness,heat,emotionality,openness
vacancy_rate,sad,scared,absentee_rate,adult_intelligence,consonant,fir,accumulation
vaccinee,surprising,admirable,patient,index_case,insomniac,incurable,schnorrer
vacuousness,sad,scared,camp,unoriginality,triteness,uncreativeness,idiocy
vacuum_gauge,sad,scared,hunter,projectile,goggles,manometer,ride
vagrancy,sad,scared,ailment,pathological_state,perplexity,disorder,mental_disorder
vaishnavism,joyful,interesting,salafism,zoroastrianism,arminianism,conservative_judaism,presbyterianism
valdecoxib,sad,scared,mefenamic_acid,naproxen_sodium,diclofenac_potassium,meclofenamate,etodolac
vali,joyful,interesting,venus,fortuna,uma,teaching,belief
valsartan,surprising,admirable,vitamin_e,rye_bread,herb,rue,medicine
value_statement,joyful,interesting,affirmative,assertion,yes,yea,postulate
valuer,sad,scared,master,wine_taster,liturgist,psychotherapist,speech_therapist
valvular_incompetence,sad,scared,male_hypogonadism,pathological_state,ill_health,erectile_dysfunction,ailment
vambrace,sad,scared,cuisse,shield,protective_covering,mule,costume
vampirism,joyful,interesting,venus,teaching,fortuna,belief,uma
vanadium_steel,joyful,interesting,structural_steel,tool_steel,aluminum_bronze,ringer's_solution,linen
vancomycin,surprising,admirable,antineoplastic_antibiotic,bacitracin,oxacillin,sulfamethoxazole,novobiocin
vanessa,joyful,interesting,leptoglossus,philophylla,fenusa,dermacentor,antheraea
vanisher,sad,scared,master,slattern,feudal_lord,vagrant,gent
vanishing,sad,scared,spill,breakdown,bang,downfall,calamity
vanity_fair,sad,scared,might,hunger,yellow,coldness,taste_property
varanus,sad,scared,passer,kingdom,animal_group,biological_group,rhynchoelaps
varuna,joyful,interesting,uma,venus,fortuna,balarama,gauri
vaulting_horse,sad,scared,weight,lever,bus,projectile,ride
veadar,joyful,interesting,tet,religious_festival,work_time,time,flower
veal_roast,surprising,admirable,leg_of_lamb,top_round,pork_roast,bottom_round,beef_roast
vedist,sad,scared,visionary,pluralist,ethicist,necessitarian,casuist
vega,surprising,admirable,poet,sexton,butler,dante,corneille
vegan,sad,scared,vegetarian,shopaholic,wastrel,master,slattern
velleity,sad,scared,dissatisfaction,desire,boredom,fatigue,heartlessness
vellum,joyful,interesting,linen,typewriter_paper,bond,waste,mineral
velveeta,sad,scared,mascarpone,cheddar,grated_cheese,condiment,wort
vena_canaliculi_cochleae,sad,scared,inferior_labial_vein,ovarian_vein,sigmoid_vein,costoaxillary_vein,hepatic_vein
