Concept MoodTag1 MoodTag2 Semantic1 Semantic2 Semantic3 Semantic4 Semantic5
background_processing sad scared hardening peeing sea atmospheric_phenomenon electrical_phenomenon
bacteriolysis sad scared radiolysis cytolysis necrolysis osteolysis hardening
carbonization sad scared hardening peeing sea atmospheric_phenomenon electrical_phenomenon
catabiosis sad scared peeing tremble caressing sob hardening
chemisorption sad scared hardening sea natural_process peeing atmospheric_phenomenon
cleavage sad scared hardening sea natural_process peeing atmospheric_phenomenon
convalescence sad scared peeing tremble caressing sob hardening
cytolysis sad scared radiolysis bacteriolysis necrolysis osteolysis hardening
deossification sad scared peeing tremble caressing sob hardening
detumescence sad scared deterioration hardening peeing sea atmospheric_phenomenon
dissimilation sad scared denial countertransference hardening peeing sea
electronic_data_processing sad scared hardening peeing sea atmospheric_phenomenon electrical_phenomenon
eutrophication sad scared peeing tremble caressing sob hardening
hemimetamorphosis sad scared peeing tremble caressing sob hardening
hypersecretion sad scared salivation ptyalism peeing tremble caressing
necrolysis sad scared radiolysis cytolysis bacteriolysis osteolysis hardening
nondevelopment sad scared agenesis peeing tremble caressing sob
overactivity sad scared peeing tremble caressing sob hardening
overheating sad scared hardening sea natural_process peeing atmospheric_phenomenon
parthenocarpy sad scared asexual_reproduction peeing tremble caressing sob
peeing disgusting sad natural_process atmospheric_phenomenon caressing sea sob
ptyalism sad scared salivation hypersecretion peeing tremble caressing
radiolysis sad scared cytolysis bacteriolysis necrolysis osteolysis hardening
read_method_of_childbirth sad scared peeing tremble caressing sob hardening
stiffening sad scared hardening sea natural_process peeing atmospheric_phenomenon
underdevelopment sad scared hardening peeing sea atmospheric_phenomenon electrical_phenomenon
modulus_of_rigidity sad scared transcendental_number force_unit cord illumination_unit million
prime_number sad scared transcendental_number force_unit cord illumination_unit million
composite_number sad scared transcendental_number force_unit cord illumination_unit million
compound_number sad scared transcendental_number force_unit cord illumination_unit million
pain_unit sad scared dol force_unit cord illumination_unit transcendental_number
illumination_unit angry sad measure transcendental_number force_unit indefinite_quantity large_indefinite_quantity
luminance_unit sad scared illumination_unit luminous_intensity_unit international_candle force_unit cord
luminous_intensity_unit sad scared international_candle illumination_unit luminance_unit force_unit cord
megohm sad scared illumination_unit force_unit cord transcendental_number luminous_intensity_unit
dol sad scared pain_unit force_unit cord illumination_unit transcendental_number
troy sad scared earned_run_average yardstick small_change gauge million
kiloton sad scared megaton force_unit cord illumination_unit transcendental_number
megaton sad scared kiloton force_unit cord illumination_unit transcendental_number
transcendental_number angry sad measure illumination_unit force_unit indefinite_quantity large_indefinite_quantity
aliquant sad scared transcendental_number force_unit cord illumination_unit million
greatest_common_divisor sad scared transcendental_number force_unit cord illumination_unit million
boxcar sad scared transcendental_number aleph-null force_unit cord illumination_unit
aleph-null sad scared transcendental_number boxcar force_unit cord illumination_unit
cutoff sad scared million battalion little flood split
tad sad scared little handful morsel spot small_indefinite_quantity
ullage sad scared million battalion little flood split
top-up sad scared million battalion little flood split
lapful sad scared split million battalion little flood
breathing_room sad scared bleacher combat_ceiling dead_center anteriority horizontality
oddness sad scared consonant fir accumulation fine pu
silver_cord sad scared connection consonant fir accumulation fine
unrelatedness sad scared consonant fir accumulation fine pu
imperfective sad scared hyponymy consonant fir accumulation fine
hyponymy sad scared imperfective consonant fir accumulation fine
mutual_understanding sad scared consonant fir accumulation fine pu
absentee_rate sad scared vacancy_rate adult_intelligence consonant fir accumulation
vacancy_rate sad scared absentee_rate adult_intelligence consonant fir accumulation
adult_intelligence sad scared vacancy_rate absentee_rate consonant fir accumulation
parasitism sad scared trophobiosis mutuality consonant fir accumulation
trophobiosis sad scared mutuality parasitism consonant fir accumulation
natural_shape sad scared bowl knot trapezium cameo anaglyph
convex_polygon sad scared trapezium scalene_triangle oblique_triangle bowl knot
scalene_triangle sad scared oblique_triangle trapezium convex_polygon bowl knot
trapezium sad scared convex_polygon scalene_triangle oblique_triangle bowl knot
oblique_angle sad scared bowl knot blob chap natural_shape
sine_curve sad scared bowl knot normal_curve diagonal natural_shape
blob sad scared bowl knot oblique_angle chap natural_shape
trapezohedron sad scared regular_tetrahedron bowl knot natural_shape trapezium
saturation_point sad scared saturation ailment pathological_state perplexity disorder
childlessness sad scared ailment heartlessness panic pang dissatisfaction
hot_potato sad scared deadlock tinderbox crisis time_bomb purgatory
how-do-you-do sad scared deadlock tinderbox crisis time_bomb hot_potato
purgatory sad scared deadlock tinderbox crisis time_bomb hot_potato
vagrancy sad scared ailment pathological_state perplexity disorder mental_disorder
time_bomb sad scared deadlock tinderbox crisis hot_potato purgatory
tinderbox sad scared deadlock crisis time_bomb hot_potato purgatory
back_burner sad scared front_burner precedence handmaid widowhood low_status
front_burner sad scared precedence back_burner handmaid widowhood low_status
junior_status sad scared handmaid low_status widowhood marital_status face
villeinage sad scared widowhood marital_status handmaid low_status face
genuineness sad scared immanence coexistence inherence eternal_life fire_sale
eternal_life sad scared immanence coexistence inherence genuineness fire_sale
immanence sad scared inherence coexistence genuineness eternal_life fire_sale
nonbeing angry sad nonexistence cloud unreality pathological_state ill_health
spuriousness sad scared cloud unreality nonexistence nonbeing ailment
celibacy sad scared ailment pathological_state perplexity disorder mental_disorder
immunocompetence sad scared immateriality worse fraudulence tediousness malevolence
schemozzle sad scared hugger-mugger earthquake storm_center rage incident
latent_hostility sad scared ailment heartlessness panic pang dissatisfaction
disunity sad scared divide ailment heartlessness panic pang
total_darkness angry sad illumination night semidarkness pathological_state ill_health
obscurity sad scared semidarkness total_darkness night illumination blackout
poignance scared sad mourning unhappiness panic angst hate
bloodguilt sad scared guilt_by_association blameworthiness impeachability ailment pathological_state
guilt_by_association sad scared bloodguilt blameworthiness impeachability ailment pathological_state
academic_freedom sad scared ailment heartlessness panic pang dissatisfaction
perpetual_motion sad scared ailment heartlessness panic pang dissatisfaction
motionlessness sad scared ailment heartlessness panic pang dissatisfaction
calcification sad scared inaction stagnation stasis ailment heartlessness
acathexia sad scared ailment pathological_state disorder mental_disorder ill_health
deadlock sad scared tinderbox crisis time_bomb hot_potato purgatory
mental_exhaustion sad scared inanition sottishness oscitancy ailment heartlessness
acardia sad scared aneuploidy amastia ectrodactyly acephalia deviated_nasal_septum
acephalia sad scared aneuploidy acardia amastia ectrodactyly deviated_nasal_septum
ketoacidosis sad scared erectile_dysfunction pathological_state ill_health ailment disorder
acidemia sad scared agranulocytosis acanthocytosis analbuminemia alkalemia banti's_disease
alkalemia sad scared agranulocytosis acanthocytosis acidemia analbuminemia banti's_disease
metabolic_alkalosis sad scared alkalosis respiratory_alkalosis erectile_dysfunction pathological_state ill_health
respiratory_alkalosis sad scared alkalosis metabolic_alkalosis erectile_dysfunction pathological_state ill_health
acorea sad scared aneuploidy acardia amastia ectrodactyly acephalia
agalactia sad scared ailment pathological_state disorder mental_disorder ill_health
amastia sad scared aneuploidy acardia ectrodactyly acephalia deviated_nasal_septum
aneuploidy sad scared acardia amastia ectrodactyly acephalia deviated_nasal_septum
anorchism sad scared aneuploidy acardia amastia ectrodactyly acephalia
hypersomnia sad scared sleep_terror_disorder insomnia ailment disorder mental_disorder
arteriectasis sad scared erectile_dysfunction pathological_state ill_health ailment disorder
asynergy sad scared erectile_dysfunction pathological_state ill_health ailment disorder
asystole sad scared erectile_dysfunction pathological_state ill_health ailment disorder
sleep_terror_disorder sad scared hypersomnia insomnia ailment disorder mental_disorder
anhedonia sad scared perplexity unconsciousness coma ailment pathological_state
cryoanesthesia sad scared spinal_anesthesia pudendal_block acroanesthesia caudal_anesthesia anesthesia
acroanesthesia sad scared spinal_anesthesia pudendal_block cryoanesthesia caudal_anesthesia anesthesia
caudal_anesthesia sad scared spinal_anesthesia pudendal_block cryoanesthesia acroanesthesia anesthesia
pudendal_block sad scared spinal_anesthesia cryoanesthesia acroanesthesia caudal_anesthesia anesthesia
spinal_anesthesia sad scared pudendal_block cryoanesthesia acroanesthesia caudal_anesthesia anesthesia
dunkirk sad scared crisis deadlock tinderbox time_bomb hot_potato
desperate_straits sad scared deadlock tinderbox crisis time_bomb hot_potato
undernourishment sad scared bulimia ischemic_anoxia anemic_hypoxia polydipsia hypoxic_hypoxia
anemic_hypoxia sad scared ischemic_anoxia hypoxic_hypoxia ischemic_hypoxia anoxic_anoxia anoxia
hypoxic_hypoxia sad scared ischemic_anoxia anemic_hypoxia ischemic_hypoxia anoxic_anoxia anoxia
ischemic_hypoxia sad scared ischemic_anoxia anemic_hypoxia hypoxic_hypoxia anoxic_anoxia anoxia
asphyxia sad scared ailment pathological_state disorder mental_disorder ill_health
anoxia sad scared ischemic_anoxia anemic_hypoxia hypoxic_hypoxia ischemic_hypoxia anoxic_anoxia
anemic_anoxia sad scared ischemic_anoxia anemic_hypoxia hypoxic_hypoxia ischemic_hypoxia anoxic_anoxia
anoxic_anoxia sad scared ischemic_anoxia anemic_hypoxia hypoxic_hypoxia ischemic_hypoxia anoxia
ischemic_anoxia sad scared anemic_hypoxia hypoxic_hypoxia ischemic_hypoxia anoxic_anoxia anoxia
normothermia sad scared ailment pathological_state disorder mental_disorder ill_health
myasthenia sad scared ailment pathological_state disorder mental_disorder ill_health
erectile_dysfunction angry sad sterility pathological_state ill_health disorder handmaid
entopic_pregnancy sad scared ailment pathological_state disorder mental_disorder ill_health
functional_disorder sad scared ailment disorder mental_disorder pathological_state ill_health
organic_disorder sad scared ailment disorder mental_disorder pathological_state ill_health
achlorhydria sad scared ailment disorder mental_disorder pathological_state ill_health
acholia sad scared ailment disorder mental_disorder pathological_state ill_health
adult_respiratory_distress_syndrome sad scared pathological_state ill_health erectile_dysfunction ailment disorder
